trade_date,amd_tag,daily_bias_alignment,layer4_d1_bias,judas_direction,judas_pips,reversal_confirmed,asian_range_pips,predicted_direction,judas_window_direction,judas_window_pips,hour_10_direction,hour_10_pips,hour_10_correct,hour_11_direction,hour_11_pips,hour_11_correct,hour_12_direction,hour_12_pips,hour_12_correct,hour_13_direction,hour_13_pips,hour_13_correct,hour_14_direction,hour_14_pips,hour_14_correct,hour_15_direction,hour_15_pips,hour_15_correct,full_dist_direction,full_dist_pips,full_dist_correct,cumulative_10_correct,cumulative_11_correct,cumulative_12_correct,cumulative_13_correct
2026-01-08,AMD_SHIFTED,CONFLICTED,TRENDING_UP,UP,8,true,35,UP,DOWN,3.2,UP,5.7,true,FLAT,1.2,n/a,FLAT,0.4,n/a,DOWN,4.8,false,DOWN,2.4,false,UP,8,true,UP,5.3,true,true,true,true,n/a
2026-01-09,AMD_SHIFTED,CONFLICTED,TRENDING_DOWN,DOWN,6,true,20,DOWN,FLAT,1.1,FLAT,1.3,n/a,UP,3.1,false,DOWN,7,true,UP,14.2,false,DOWN,9,true,FLAT,0.6,n/a,FLAT,0.5,n/a,n/a,n/a,true,false
2026-01-12,AMD_COMPRESSION_BREAKOUT,ALIGNED,TRENDING_DOWN,UP,7,false,24,UP,FLAT,1.7,UP,4.7,true,DOWN,5.6,false,UP,3.6,true,UP,5.8,true,DOWN,5.5,false,UP,9.9,true,UP,12.8,true,true,n/a,true,true
2026-01-13,AMD_FAILED,CONFLICTED,TRENDING_DOWN,DOWN,6,true,15,UP,FLAT,1.6,DOWN,7,false,UP,6,true,DOWN,4.6,false,UP,9.4,true,DOWN,10.2,false,DOWN,11.6,false,DOWN,18.8,false,false,n/a,false,true
2026-01-14,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_DOWN,DOWN,9,false,25,DOWN,FLAT,0.7,DOWN,10.9,true,DOWN,2.9,true,UP,2.6,false,DOWN,5.1,true,UP,4.4,false,FLAT,0.5,n/a,DOWN,12.8,true,true,true,true,true
2026-01-15,AMD_TEXTBOOK,ALIGNED,TRENDING_DOWN,UP,16,true,19,DOWN,UP,12.5,UP,3,false,FLAT,1.4,n/a,DOWN,7.4,true,DOWN,11.6,true,UP,6.8,false,UP,15.2,false,UP,4.3,false,false,n/a,true,true
2026-01-16,AMD_FAILED,ALIGNED,TRENDING_DOWN,UP,5,true,12,DOWN,FLAT,1.4,UP,4.2,false,DOWN,2.3,true,DOWN,4,true,DOWN,5.3,true,DOWN,7.6,true,DOWN,6.8,true,DOWN,22.2,true,false,n/a,n/a,true
2026-01-19,AMD_COMPRESSION_BREAKOUT,ALIGNED,TRENDING_DOWN,UP,9,false,24,UP,UP,7.2,UP,3.4,true,UP,2.3,true,FLAT,1,n/a,FLAT,1.8,n/a,UP,3.5,true,UP,2.1,true,UP,14.4,true,true,true,true,true
2026-01-20,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,20,true,38,UP,DOWN,15.2,UP,3.4,true,UP,3.2,true,DOWN,4.6,false,FLAT,0.6,n/a,UP,3.4,true,UP,8.2,true,UP,13.2,true,true,true,true,n/a
2026-01-21,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_UP,UP,6,false,28,UP,DOWN,5,FLAT,1.1,n/a,UP,3.9,true,UP,17.3,true,UP,3.5,true,UP,2.2,true,DOWN,2.5,false,UP,23.3,true,n/a,true,true,true
2026-01-22,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,7,true,57,UP,FLAT,1.6,FLAT,0.9,n/a,FLAT,0.2,n/a,UP,4.2,true,UP,8,true,FLAT,1.7,n/a,UP,12.4,true,UP,23.5,true,n/a,n/a,true,true
2026-01-23,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_UP,UP,9,false,18,UP,DOWN,2.9,UP,6,true,UP,6.1,true,UP,12.5,true,DOWN,14.8,false,UP,13.1,true,UP,8.8,true,UP,32.4,true,true,true,true,true
2026-01-26,AMD_TEXTBOOK,CONFLICTED,TRENDING_UP,UP,16,true,22,DOWN,UP,10.7,FLAT,0.8,n/a,FLAT,0,n/a,DOWN,5.7,true,UP,2.6,false,UP,21.8,false,FLAT,0.2,n/a,UP,17,false,n/a,n/a,true,true
2026-01-27,AMD_TEXTBOOK,ALIGNED,TRENDING_UP,DOWN,14,true,22,UP,UP,12.1,FLAT,0.2,n/a,UP,3.9,true,UP,14.6,true,FLAT,1.2,n/a,UP,15,true,UP,5.4,true,UP,37.9,true,n/a,true,true,true
2026-01-28,AMD_SHIFTED,CONFLICTED,TRENDING_UP,UP,12,false,42,UP,UP,3.1,UP,6.8,true,DOWN,7,false,FLAT,0.2,n/a,DOWN,6,false,UP,2.4,true,FLAT,0.3,n/a,DOWN,3.6,false,true,n/a,n/a,false
2026-01-29,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,17,false,73,UP,DOWN,13,DOWN,23.7,false,UP,5.7,true,UP,21.7,true,UP,5.4,true,DOWN,5.4,false,DOWN,82.5,false,DOWN,78.4,false,false,false,true,true
2026-01-30,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,30,true,76,UP,DOWN,22.4,UP,20.4,true,UP,26.9,true,DOWN,18.5,false,DOWN,13.4,false,UP,21.6,true,DOWN,7.6,false,UP,29.1,true,true,true,true,true
2026-02-02,AMD_NONE,CONFLICTED,TRENDING_UP,UP,24,false,62,UP,UP,22.4,DOWN,7.4,false,FLAT,0.3,n/a,UP,2.4,true,DOWN,12,false,UP,11.7,true,DOWN,14.2,false,DOWN,19.7,false,false,false,false,false
2026-02-03,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,38,false,94,UP,DOWN,36.8,DOWN,4.1,false,DOWN,2.6,false,UP,12.4,true,DOWN,3.9,false,DOWN,17.1,false,UP,22.6,true,UP,7.8,true,false,false,true,n/a
2026-02-04,AMD_TEXTBOOK,CONFLICTED,TRENDING_DOWN,DOWN,19,true,23,UP,DOWN,13.5,FLAT,1.6,n/a,UP,2.3,true,UP,8.9,true,UP,3.2,true,DOWN,19.6,false,DOWN,15,false,DOWN,22.4,false,n/a,n/a,true,true
2026-02-05,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,15,true,49,DOWN,DOWN,9,UP,8.3,false,UP,5.7,false,DOWN,11,true,FLAT,0.5,n/a,FLAT,0.3,n/a,DOWN,16.8,true,DOWN,14.1,true,false,false,false,false
2026-02-06,AMD_NONE,ALIGNED,TRENDING_DOWN,UP,19,false,67,DOWN,UP,16.5,FLAT,1.4,n/a,UP,11.6,false,FLAT,1.6,n/a,UP,10.4,false,UP,15.5,false,DOWN,3.7,true,UP,30.4,false,n/a,false,false,false
2026-02-09,AMD_TEXTBOOK,CONFLICTED,TRENDING_UP,UP,13,true,27,DOWN,FLAT,0.9,DOWN,12.7,true,UP,15.4,false,UP,12.9,false,UP,7.4,false,UP,23.8,false,UP,8.2,false,UP,55,false,true,false,false,false
2026-02-10,AMD_TEXTBOOK,ALIGNED,TRENDING_DOWN,UP,9,true,26,DOWN,UP,2.6,FLAT,0,n/a,FLAT,0.2,n/a,DOWN,3.8,true,UP,4.6,false,UP,8.8,false,FLAT,1,n/a,UP,11.2,false,n/a,n/a,true,n/a
2026-02-11,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,9,true,55,UP,UP,6,UP,6.4,true,DOWN,8.4,false,FLAT,0.2,n/a,UP,3.8,true,UP,11.4,true,DOWN,18,false,DOWN,6,false,true,false,false,n/a
2026-02-12,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,11,true,42,UP,UP,3.7,FLAT,0.4,n/a,UP,5.4,true,DOWN,6.5,false,UP,18.9,true,DOWN,18.2,false,UP,10.7,true,UP,9.8,true,n/a,true,n/a,true
2026-02-13,AMD_NONE,ALIGNED,TRENDING_DOWN,UP,19,true,54,DOWN,UP,11.7,DOWN,9.7,true,DOWN,12.2,true,UP,3,false,UP,17.2,false,DOWN,19.6,true,UP,10.2,false,DOWN,11.2,true,true,true,true,n/a
2026-02-16,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,9,false,27,DOWN,DOWN,4,UP,2.4,false,DOWN,2.8,true,UP,2.1,false,DOWN,2.3,true,DOWN,5.4,true,DOWN,9.2,true,DOWN,15,true,false,n/a,n/a,n/a
2026-02-17,AMD_TEXTBOOK,CONFLICTED,TRENDING_UP,UP,9,true,30,DOWN,UP,8.6,DOWN,7.6,true,DOWN,3.2,true,DOWN,7.5,true,DOWN,9.2,true,DOWN,6.8,true,UP,5,false,DOWN,29.4,true,true,true,true,true
2026-02-18,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,10,true,21,DOWN,UP,8,DOWN,4.7,true,FLAT,1.9,n/a,FLAT,1,n/a,DOWN,14,true,UP,6,false,UP,9.8,false,DOWN,5.9,true,true,true,true,true
2026-02-19,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,17,false,36,UP,DOWN,14,DOWN,6,false,DOWN,7.6,false,FLAT,1.1,n/a,UP,5.7,true,DOWN,17.3,false,UP,22.1,true,DOWN,2.3,false,false,false,false,false
2026-02-20,AMD_SHIFTED,CONFLICTED,TRENDING_UP,UP,25,false,42,UP,UP,16.6,DOWN,3.9,false,DOWN,7,false,DOWN,4,false,UP,8.6,true,UP,8.1,true,UP,26,true,UP,27.6,true,false,false,false,false
2026-02-23,AMD_SHIFTED,CONFLICTED,TRENDING_UP,UP,10,true,45,UP,UP,3.7,DOWN,6.6,false,DOWN,6.6,false,DOWN,5.8,false,UP,3.2,true,UP,9.2,true,DOWN,17.4,false,DOWN,23.8,false,false,false,false,false
2026-02-24,AMD_COMPRESSION_BREAKOUT,ALIGNED,TRENDING_UP,DOWN,9,false,25,DOWN,DOWN,4.9,DOWN,8.7,true,DOWN,8,true,DOWN,4.2,true,DOWN,8,true,UP,3.6,false,UP,14.6,false,DOWN,10.8,true,true,true,true,true
2026-02-25,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,19,false,59,UP,DOWN,17.9,DOWN,3.4,false,DOWN,2.4,false,UP,12,true,DOWN,2.4,false,UP,3.3,true,UP,16.2,true,UP,23,true,false,false,true,true
2026-02-26,AMD_COMPRESSION_BREAKOUT,ALIGNED,TRENDING_UP,DOWN,13,false,22,DOWN,DOWN,4.1,DOWN,4.6,true,DOWN,3.3,true,UP,9,false,DOWN,8.8,true,DOWN,6.1,true,DOWN,4.8,true,DOWN,19.2,true,true,true,n/a,true
2026-02-27,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,11,false,36,UP,DOWN,9.6,DOWN,4.5,false,DOWN,2,false,DOWN,2.9,false,DOWN,6.9,false,UP,7.2,true,UP,20.8,true,UP,12,true,false,false,false,false
2026-03-02,AMD_NONE,CONFLICTED,TRENDING_UP,UP,34,true,68,UP,UP,20.4,UP,10.5,true,DOWN,5.1,false,DOWN,25.2,false,FLAT,1.1,n/a,UP,20.6,true,DOWN,19.3,false,DOWN,20,false,true,true,false,false
2026-03-03,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,38,false,46,UP,DOWN,37.3,DOWN,17,false,UP,3.2,true,UP,4.8,true,DOWN,19.7,false,DOWN,36,false,UP,19.8,true,DOWN,45.2,false,false,false,false,false
2026-03-04,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,18,true,59,UP,UP,8.2,UP,7.3,true,UP,3.6,true,DOWN,7.5,false,UP,12,true,DOWN,7,false,UP,24.1,true,UP,32.1,true,true,true,true,true
2026-03-05,AMD_NONE,CONFLICTED,TRENDING_UP,UP,36,true,61,UP,UP,9.5,FLAT,1.7,n/a,UP,2.6,true,FLAT,1,n/a,DOWN,20.8,false,UP,7.4,true,DOWN,24,false,DOWN,31.6,false,n/a,true,true,false
2026-03-06,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,47,false,39,UP,DOWN,44.5,UP,10.4,true,DOWN,17.3,false,UP,7.3,true,DOWN,16.4,false,UP,6.4,true,UP,14.2,true,UP,4.6,true,true,false,n/a,false
2026-03-09,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,28,true,66,UP,UP,5.5,FLAT,0.4,n/a,DOWN,2.5,false,DOWN,2.9,false,UP,15.4,true,UP,8.3,true,UP,9.5,true,UP,28.8,true,n/a,n/a,false,true
2026-03-10,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,19,true,66,UP,FLAT,0.7,FLAT,1.6,n/a,UP,9.6,true,DOWN,5,false,FLAT,1.1,n/a,UP,31.8,true,UP,3.6,true,UP,37.2,true,n/a,true,true,n/a
2026-03-11,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,20,true,69,UP,DOWN,16.8,UP,15.7,true,DOWN,4.1,false,DOWN,11.6,false,UP,21.4,true,UP,11.3,true,DOWN,29.5,false,UP,2.9,true,true,true,n/a,true
2026-03-12,AMD_NONE,ALIGNED,TRENDING_UP,DOWN,11,false,50,UP,UP,2.8,DOWN,3.1,false,UP,2.6,true,DOWN,6.2,false,DOWN,34.2,false,DOWN,6.3,false,FLAT,1.6,n/a,DOWN,48.7,false,false,n/a,false,false
2026-03-13,AMD_NONE,CONFLICTED,TRENDING_UP,UP,22,false,71,UP,UP,9.5,UP,3.3,true,UP,10.7,true,UP,6.6,true,DOWN,6.8,false,DOWN,25.2,false,DOWN,21.5,false,DOWN,33.6,false,true,true,true,true
2026-03-16,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_UP,UP,15,false,25,UP,UP,11.8,UP,25.4,true,FLAT,0.3,n/a,FLAT,0.6,n/a,UP,21.4,true,DOWN,9.3,false,DOWN,7.7,false,UP,30.4,true,true,true,true,true
2026-03-17,AMD_SHIFTED,CONFLICTED,TRENDING_UP,UP,24,false,46,UP,UP,22.3,DOWN,3.8,false,DOWN,5.5,false,UP,18,true,UP,13.3,true,DOWN,8.6,false,DOWN,2.7,false,UP,10.9,true,false,false,true,true
2026-03-18,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_DOWN,DOWN,12,false,24,DOWN,FLAT,0.2,DOWN,9,true,DOWN,4,true,DOWN,42.4,true,UP,8.5,false,UP,10.5,false,FLAT,0.4,n/a,DOWN,36,true,true,true,true,true
2026-03-19,AMD_TEXTBOOK,CONFLICTED,TRENDING_UP,UP,37,true,32,DOWN,UP,31.4,DOWN,6.8,true,DOWN,8.3,true,DOWN,23.6,true,UP,20.6,false,UP,6.1,false,DOWN,10.2,true,DOWN,22.4,true,true,true,true,true
2026-03-20,AMD_COMPRESSION_BREAKOUT,ALIGNED,TRENDING_UP,DOWN,28,false,24,DOWN,DOWN,26.4,FLAT,0.4,n/a,UP,14.1,false,DOWN,5,true,DOWN,31.7,true,DOWN,7.9,true,DOWN,2.5,true,DOWN,32.7,true,n/a,false,false,true
2026-03-23,AMD_NONE,CONFLICTED,TRENDING_UP,UP,23,true,66,UP,DOWN,11.2,DOWN,19.7,false,UP,62.4,true,UP,44.8,true,FLAT,1,n/a,UP,16.8,true,DOWN,53.5,false,UP,50.4,true,false,true,true,true
2026-03-24,AMD_NONE,CONFLICTED,TRENDING_DOWN,DOWN,36,false,59,DOWN,DOWN,16.3,UP,3,false,DOWN,6.5,true,DOWN,13.2,true,UP,6.8,false,UP,3,false,FLAT,1.8,n/a,DOWN,8.8,true,false,true,true,true
2026-03-25,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,22,true,43,DOWN,FLAT,1.4,FLAT,1.9,n/a,FLAT,0.6,n/a,DOWN,7.4,true,DOWN,11.5,true,UP,18.6,false,DOWN,5.7,true,DOWN,7.9,true,n/a,true,true,true
2026-03-26,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_DOWN,DOWN,10,false,25,DOWN,DOWN,2.6,DOWN,2.9,true,DOWN,23.9,true,DOWN,5.6,true,UP,20.2,false,DOWN,8.7,true,DOWN,4.6,true,DOWN,25.5,true,true,true,true,true
2026-03-27,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,12,true,40,DOWN,UP,4.3,FLAT,0.6,n/a,DOWN,5.7,true,FLAT,1,n/a,FLAT,1.3,n/a,UP,3.7,false,FLAT,1.2,n/a,DOWN,5.6,true,n/a,true,true,true
2026-03-30,AMD_TEXTBOOK,ALIGNED,TRENDING_DOWN,UP,10,true,31,DOWN,UP,6.3,FLAT,0.8,n/a,UP,2.8,false,UP,2.4,false,DOWN,19.1,true,UP,12.2,false,FLAT,1.8,n/a,FLAT,0,n/a,n/a,false,false,true
2026-03-31,AMD_SHIFTED,CONFLICTED,TRENDING_DOWN,DOWN,12,true,41,DOWN,DOWN,10.8,DOWN,4.4,true,UP,31.7,false,DOWN,6.8,true,UP,7.7,false,DOWN,35,true,UP,4.8,false,FLAT,1.6,n/a,true,false,false,false
2026-04-01,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,25,false,47,DOWN,UP,13.7,UP,2.4,false,UP,9.8,false,DOWN,13.2,true,FLAT,1.7,n/a,FLAT,0.2,n/a,FLAT,0.4,n/a,FLAT,1.9,n/a,false,false,n/a,n/a
2026-04-02,AMD_NONE,CONFLICTED,TRENDING_DOWN,DOWN,18,false,75,DOWN,DOWN,8.4,DOWN,13.2,true,UP,2.6,false,UP,15.2,false,UP,13.2,false,UP,17,false,DOWN,2.3,true,UP,33.4,false,true,true,false,false
2026-04-03,AMD_FAILED,CONFLICTED,TRENDING_DOWN,DOWN,3,false,13,UP,DOWN,2.4,FLAT,0.2,n/a,FLAT,1.4,n/a,DOWN,7.9,false,UP,3.2,true,DOWN,10,false,FLAT,0.9,n/a,DOWN,13.8,false,n/a,n/a,false,false
2026-04-06,AMD_SHIFTED,CONFLICTED,TRENDING_UP,UP,7,false,49,UP,DOWN,3.3,FLAT,1.5,n/a,FLAT,1,n/a,FLAT,0.1,n/a,UP,3,true,DOWN,9.6,false,DOWN,3.8,false,DOWN,8,false,n/a,true,true,true
2026-04-07,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_UP,UP,33,false,24,UP,UP,25,DOWN,11.2,false,UP,6.8,true,FLAT,1.8,n/a,DOWN,8.9,false,UP,8.9,true,UP,5.4,true,UP,2.8,true,false,false,false,false
2026-04-08,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,28,true,42,UP,DOWN,25.4,UP,3.9,true,UP,15.4,true,UP,16.5,true,DOWN,15,false,UP,3.6,true,FLAT,1.8,n/a,UP,25.8,true,true,true,true,true
2026-04-09,AMD_FAILED,ALIGNED,TRENDING_UP,DOWN,7,true,21,UP,UP,3.6,DOWN,2.9,false,UP,16.1,true,DOWN,4.3,false,UP,9.5,true,UP,9.2,true,UP,25.3,true,UP,52.7,true,false,true,true,true
2026-04-10,AMD_COMPRESSION_BREAKOUT,CONFLICTED,TRENDING_UP,UP,16,false,30,UP,UP,13.1,FLAT,0.3,n/a,UP,3.7,true,UP,4.6,true,FLAT,1.8,n/a,UP,5.4,true,DOWN,6.5,false,UP,9.1,true,n/a,true,true,true
2026-04-13,AMD_SHIFTED,ALIGNED,TRENDING_UP,DOWN,11,true,42,UP,DOWN,9.5,UP,3.6,true,DOWN,14.9,false,UP,8.5,true,UP,13.5,true,UP,7.6,true,DOWN,3.2,false,UP,15.2,true,true,false,false,true
2026-04-14,AMD_COMPRESSION_BREAKOUT,null,null,UP,18,false,27,UP,UP,17,UP,5.8,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,5.8,true,true,true,true,true
2026-04-15,AMD_SHIFTED,null,null,DOWN,10,false,26,NO_PREDICTION,FLAT,0.5,DOWN,6,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,6,n/a,n/a,n/a,n/a,n/a
2026-04-16,AMD_SHIFTED,null,null,DOWN,17,false,35,NO_PREDICTION,DOWN,14.3,FLAT,2,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,FLAT,2,n/a,n/a,n/a,n/a,n/a
2026-04-17,AMD_SHIFTED,null,null,UP,10,false,19,NO_PREDICTION,FLAT,0.2,FLAT,1.6,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,FLAT,1.6,n/a,n/a,n/a,n/a,n/a
2026-04-20,AMD_FAILED,null,null,UP,10,false,33,DOWN,UP,9.7,FLAT,1.4,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,FLAT,1.4,n/a,n/a,n/a,n/a,n/a
2026-04-21,AMD_SHIFTED,null,null,DOWN,9,false,29,NO_PREDICTION,FLAT,1,UP,6.1,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,6.1,n/a,n/a,n/a,n/a,n/a
2026-04-22,AMD_FAILED,null,null,DOWN,9,false,23,UP,DOWN,7,FLAT,0.3,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,FLAT,0.3,n/a,n/a,n/a,n/a,n/a
2026-04-23,AMD_COMPRESSION_BREAKOUT,null,null,DOWN,12,false,30,DOWN,DOWN,10.1,DOWN,11.5,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,11.5,true,true,true,true,true
2026-04-24,AMD_FAILED,null,null,DOWN,7,true,21,UP,DOWN,3.4,UP,4.4,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,4.4,true,true,true,true,true
2026-04-27,AMD_SHIFTED,null,null,UP,13,false,36,NO_PREDICTION,UP,8,UP,2.2,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,2.2,n/a,n/a,n/a,n/a,n/a
2026-04-28,AMD_COMPRESSION_BREAKOUT,null,null,DOWN,10,false,32,DOWN,DOWN,3.2,DOWN,10.3,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,10.3,true,true,true,true,true
2026-04-29,AMD_SHIFTED,null,null,DOWN,14,false,35,NO_PREDICTION,DOWN,13.2,UP,9.2,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,9.2,n/a,n/a,n/a,n/a,n/a
2026-04-30,AMD_COMPRESSION_BREAKOUT,null,null,UP,19,false,23,UP,UP,16.6,UP,12.4,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,12.4,true,true,true,true,true
2026-05-01,AMD_FAILED,null,null,DOWN,13,false,19,UP,DOWN,10.8,UP,5.1,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,5.1,true,true,true,true,true
2026-05-04,AMD_SHIFTED,null,null,UP,9,true,29,NO_PREDICTION,UP,5.8,DOWN,11.9,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,11.9,n/a,n/a,n/a,n/a,n/a
2026-05-05,AMD_SHIFTED,null,null,UP,12,false,36,NO_PREDICTION,UP,11.8,UP,4.2,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,4.2,n/a,n/a,n/a,n/a,n/a
2026-05-06,AMD_SHIFTED,null,null,UP,26,false,48,NO_PREDICTION,UP,19.8,UP,6.4,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,6.4,n/a,n/a,n/a,n/a,n/a
2026-05-07,AMD_FAILED,null,null,DOWN,8,false,32,UP,FLAT,1.9,DOWN,4.4,false,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,4.4,false,false,false,false,false
2026-05-08,AMD_COMPRESSION_BREAKOUT,null,null,UP,17,false,31,UP,UP,9.6,UP,2.2,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,2.2,true,true,true,true,true
2026-05-11,AMD_FAILED,null,null,UP,7,false,17,DOWN,DOWN,3.8,UP,6.3,false,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,6.3,false,false,false,false,false
2026-05-12,AMD_SHIFTED,null,null,UP,8,false,37,NO_PREDICTION,UP,5.8,FLAT,1,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,FLAT,1,n/a,n/a,n/a,n/a,n/a
2026-05-13,AMD_COMPRESSION_BREAKOUT,null,null,UP,11,false,17,UP,UP,11,UP,3,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,3,true,true,true,true,true
2026-05-14,AMD_TEXTBOOK,null,null,UP,12,true,24,DOWN,UP,4,DOWN,3.2,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,3.2,true,true,true,true,true
2026-05-15,AMD_NONE,null,null,DOWN,28,false,62,NO_PREDICTION,DOWN,20,UP,25.3,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,UP,25.3,n/a,n/a,n/a,n/a,n/a
2026-05-18,AMD_SHIFTED,ALIGNED,TRENDING_DOWN,UP,13,false,40,DOWN,UP,3.6,DOWN,7.1,true,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,NO_DATA,0,n/a,DOWN,7.1,true,true,true,true,true